id,Longitude,Latitude,segment,structure_id,structure_code,pier_id,description,lines,GirderLength,FoundationType,NumberOfColumns,ColumnData,MinError,FailureMode
1289,-122.31300562717253,37.920218066079094,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_134,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",73.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 248.95199999999994, 'column_parameters': {'nd_params': {'a0': 4.1491999999999996, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.531098536751647}, 'strength_stiffness': {'strength': 218425.47450538454, 'stiffness': 138183246.23777056, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.4471494638603922, 0.9495594717822, 1.8895294711161035, 0.14221673516930022, 0.07641490314671802, -0.2739228515814291, 1.224938112059843, 0.8499738181316098, 0.01045832865218246, 7.696367773900753, 0.7690913896999018, 0.017969365337004356, 3.5705929057313543, 1.3353235674221322], 'min_error': 0.055739024401423386, 'failure_mode': 'Shear'}]",0.055739024401423386,Shear
1290,-122.31313937012224,37.92038912083782,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_135,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",73.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 245.712, 'column_parameters': {'nd_params': {'a0': 4.0952, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.5512878610788077}, 'strength_stiffness': {'strength': 215582.76371214955, 'stiffness': 140005353.89962822, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.4532318778580585, 0.9512453672810943, 1.8803542882102604, 0.1391659591392589, 0.07460153834019623, -0.22143103419917695, 1.2657661229461008, 0.8520712094696995, 0.010271055245082057, 7.655217244889794, 0.7650732736437931, 0.01831841867581183, 3.5599653632098374, 1.3353457466516812], 'min_error': 0.05558305205838351, 'failure_mode': 'Shear'}]",0.05558305205838351,Shear
1291,-122.31327311368915,37.92056017543864,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_136,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",73.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 239.80799999999994, 'column_parameters': {'nd_params': {'a0': 3.996799999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.5891687437872044}, 'strength_stiffness': {'strength': 210443.93536679074, 'stiffness': 143452243.11693293, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.4642645992655306, 0.9542723495982642, 1.863791809674253, 0.1339284001228947, 0.07136393452061154, -0.12420551629481123, 1.341940619658785, 0.8557363010378245, 0.009928143125321913, 7.57981986022465, 0.7578901018686122, 0.018953424749395934, 3.5417878274128283, 1.3361454241670037], 'min_error': 0.055292531118366656, 'failure_mode': 'Shear'}]",0.055292531118366656,Shear
1292,-122.31340685433995,37.92073122718899,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_137,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",73.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 211.23599999999993, 'column_parameters': {'nd_params': {'a0': 3.520599999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7462857535224428}, 'strength_stiffness': {'strength': 191509.8509679163, 'stiffness': 162855742.00129455, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.525675313024937, 0.9700051966604818, 1.77987553120962, 0.11052854748374372, 0.05409315614584631, 0.30852570914002714, 1.6679223666782999, 0.8772384365462157, 0.008318540583082948, 7.257799163665974, 0.7197968630706633, 0.022051623454653235, 3.4252908269689946, 1.311900849446762], 'min_error': 0.05403794593158574, 'failure_mode': 'Shear'}]",0.05403794593158574,Shear
1293,-122.31354059914119,37.920902281474,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_138,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",80.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 206.66399999999993, 'column_parameters': {'nd_params': {'a0': 3.4443999999999986, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7743568737259232}, 'strength_stiffness': {'strength': 188480.07937784024, 'stiffness': 166458577.7754493, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5352970998052183, 0.9724019588253152, 1.766868262030466, 0.10765894726358163, 0.05150871728519896, 0.38199440520090716, 1.7248543340142828, 0.8802581852415556, 0.008057683970839287, 7.204516119786186, 0.7140736925597919, 0.022544577719071795, 3.4098388435715026, 1.3091413205118598], 'min_error': 0.05382026767241942, 'failure_mode': 'Shear'}]",0.05382026767241942,Shear
1294,-122.31369941500233,37.92110540112783,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_139,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",80.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 201.23999999999995, 'column_parameters': {'nd_params': {'a0': 3.3539999999999996, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.808852258089888}, 'strength_stiffness': {'strength': 184885.70468305182, 'stiffness': 170945117.8562187, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5466107781897314, 0.9751963225439306, 1.7516084171809145, 0.10460992519492619, 0.04851563436756656, 0.47087454420020813, 1.7943380437380125, 0.8836692329801522, 0.007746742222716567, 7.140299597684758, 0.7074356566900535, 0.02312825062444898, 3.3928062983139924, 1.306582284728845], 'min_error': 0.05355513247416423, 'failure_mode': 'Shear'}]",0.05355513247416423,Shear
1295,-122.31384226748455,37.92155408339207,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_140,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",74.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 220.58400000000006, 'column_parameters': {'nd_params': {'a0': 3.676400000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6915689208589815}, 'strength_stiffness': {'strength': 197704.58080694336, 'stiffness': 155954173.99895474, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.505799293244512, 0.9649944628597174, 1.8068550254282825, 0.11719743164233051, 0.059541124426131735, 0.16217149582673912, 1.5558776061973731, 0.8706794295903052, 0.008848959715625387, 7.364860655983909, 0.7318389468633677, 0.02104115151109621, 3.4597995858186046, 1.3185710283260288], 'min_error': 0.0544675462787725, 'failure_mode': 'Shear'}]",0.0544675462787725,Shear
1296,-122.31397167947574,37.9214536158303,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_141,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",74.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 227.94000000000005, 'column_parameters': {'nd_params': {'a0': 3.7990000000000013, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6508646368049675}, 'strength_stiffness': {'strength': 202579.25268284004, 'stiffness': 150921275.41188663, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.48999971391335007, 0.9609544739583255, 1.8284232374657094, 0.12314924429080121, 0.0639720516160499, 0.05039686292278895, 1.4715389433113113, 0.8651800595304932, 0.009263774468463158, 7.447765705280315, 0.7416139833205412, 0.02024374856167558, 3.48951606022733, 1.3246288875028256], 'min_error': 0.0547920110775199, 'failure_mode': 'Shear'}]",0.0547920110775199,Shear
1297,-122.31410781440465,37.92162772290951,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_142,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",74.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 223.284, 'column_parameters': {'nd_params': {'a0': 3.7213999999999996, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.676397449873551}, 'strength_stiffness': {'strength': 199493.8159979331, 'stiffness': 154068341.293534, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5000148144312051, 0.9635211294725913, 1.8147383950042335, 0.11931305028789374, 0.06115335254850282, 0.12081173256658503, 1.5245451586652496, 0.8686941017000189, 0.009001478741006192, 7.3954065655907515, 0.735397477090133, 0.020748688498458137, 3.470455379140382, 1.3207097892824573], 'min_error': 0.05458797498764819, 'failure_mode': 'Shear'}]",0.05458797498764819,Shear
1298,-122.31424394990579,37.92180182707934,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_143,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",74.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 219.108, 'column_parameters': {'nd_params': {'a0': 3.6518, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6999793263038934}, 'strength_stiffness': {'strength': 196726.4655692022, 'stiffness': 157004744.31506583, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5089537638052577, 0.9657950733908638, 1.8025622048444931, 0.11607580695037095, 0.05866690813626543, 0.18494972371207974, 1.573195936891833, 0.8717479790602262, 0.008765454819643581, 7.348098298422683, 0.7299084461134977, 0.021200919409432317, 3.4541014298494654, 1.3174414122315379], 'min_error': 0.054401037993373445, 'failure_mode': 'Shear'}]",0.054401037993373445,Shear
1299,-122.31438008264742,37.921975933884546,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_144,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",80.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 192.288, 'column_parameters': {'nd_params': {'a0': 3.2048, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.8688157468352415}, 'strength_stiffness': {'strength': 178953.3960053701, 'stiffness': 178903496.40843654, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5649993997542749, 0.9796840219940977, 1.7268581826431104, 0.10046955955305414, 0.04376108103177929, 0.6219362819099405, 1.9139508746213072, 0.8888634931700976, 0.007228861569669425, 7.031289198616661, 0.6968651959754232, 0.024088662623909157, 3.3679945991823526, 1.3057308387736442], 'min_error': 0.05310003463571576, 'failure_mode': 'Shear'}]",0.05310003463571576,Shear
1300,-122.31453890310878,37.92217905236132,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_145,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",82.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 190.72800000000007, 'column_parameters': {'nd_params': {'a0': 3.178800000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.8796742739120524}, 'strength_stiffness': {'strength': 177919.61567279825, 'stiffness': 180366781.5810234, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5681627690372291, 0.9804493364551143, 1.7226038939514756, 0.09986663384171378, 0.04295756055166813, 0.6488506330573085, 1.9354609570179953, 0.8897098750988846, 0.007137843218404237, 7.011827254463646, 0.6950751605660319, 0.0242556342937672, 3.3641162407820313, 1.3062962119173032], 'min_error': 0.05301836475634035, 'failure_mode': 'Shear'}]",0.05301836475634035,Shear
1301,-122.314681619933,37.92236157270499,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_146,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",78.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 190.91999999999996, 'column_parameters': {'nd_params': {'a0': 3.181999999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.8783310352037461}, 'strength_stiffness': {'strength': 178046.85017526854, 'stiffness': 180185394.49709538, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5677741403253077, 0.980355421499449, 1.7231265214983225, 0.0999388928281958, 0.04305603922913317, 0.6455282859440661, 1.9328024849110446, 0.8896066827161225, 0.007149059905437002, 7.014230953822655, 0.6952946077156608, 0.02423509046005166, 3.3645861693388874, 1.3062113919419676], 'min_error': 0.05302845574014206, 'failure_mode': 'Shear'}]",0.05302845574014206,Shear
1302,-122.31482433745995,37.922544092868826,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_147,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",78.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 192.61200000000002, 'column_parameters': {'nd_params': {'a0': 3.2102000000000004, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.8665762293179142}, 'strength_stiffness': {'strength': 179168.10422828887, 'stiffness': 178602556.00578076, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5643407637500478, 0.979524430741178, 1.7277440225274943, 0.10059929073188753, 0.04392892714218729, 0.6163690377692082, 1.9095089787696455, 0.8886854481842554, 0.007247732679099232, 7.035312186671641, 0.6972389700221484, 0.024053968821698562, 3.368817212617052, 1.3056472120177864], 'min_error': 0.05311690606464923, 'failure_mode': 'Shear'}]",0.05311690606464923,Shear
1303,-122.31496705222345,37.922726612906075,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_148,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",78.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 195.37200000000007, 'column_parameters': {'nd_params': {'a0': 3.256200000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.8477142674249045}, 'strength_stiffness': {'strength': 180997.10020130075, 'stiffness': 176079456.2034756, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5587081949718373, 0.9781561504168516, 1.7353210011316305, 0.10176658817566378, 0.045371901193370444, 0.5692549652865414, 1.8720212760709287, 0.8871378181588779, 0.007408061781328099, 7.069329545088929, 0.7004503508320589, 0.023758222446913235, 3.376059166847796, 1.3053473649868266], 'min_error': 0.05325938134604034, 'failure_mode': 'Shear'}]",0.05325938134604034,Shear
1304,-122.31510977115596,37.92290913271026,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_149,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",77.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 210.19200000000006, 'column_parameters': {'nd_params': {'a0': 3.503200000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.752617158696912}, 'strength_stiffness': {'strength': 190818.0133607337, 'stiffness': 163664628.13706246, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5278787308211691, 0.9705557198588141, 1.7768940888100642, 0.10984981450687259, 0.053498205667566134, 0.32518878471202745, 1.6807947299743722, 0.877939269636582, 0.008259064410479336, 7.245692867888919, 0.7184800150721828, 0.02216426312866563, 3.421676923157284, 1.311234950491284], 'min_error': 0.053988693528244903, 'failure_mode': 'Shear'}]",0.053988693528244903,Shear
1305,-122.31524919037588,37.923087431809215,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_150,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",76.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 212.94000000000005, 'column_parameters': {'nd_params': {'a0': 3.5490000000000013, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7360494247882743}, 'strength_stiffness': {'strength': 192639.05717734108, 'stiffness': 161552528.9630198, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5220713606883126, 0.9691026201515592, 1.7847558227019578, 0.11166560388806576, 0.05507019912299591, 0.2814693633205079, 1.6470713321068138, 0.8760805118976196, 0.008415509357846938, 7.277487772373709, 0.7219586179520476, 0.02186768110940938, 3.4312957320278348, 1.3130261162756711], 'min_error': 0.05411777061849129, 'failure_mode': 'Shear'}]",0.05411777061849129,Shear
1306,-122.31538861026647,37.92326573073652,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_151,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",76.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 215.68800000000005, 'column_parameters': {'nd_params': {'a0': 3.594800000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7197919917509754}, 'strength_stiffness': {'strength': 194460.10099394846, 'stiffness': 159494248.71752456, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5162405655697954, 0.9676367421565305, 1.7926621191595538, 0.11357433137119588, 0.05666116971056815, 0.23819736587487386, 1.613853079021252, 0.874177169449293, 0.008571618740825434, 7.309066248030973, 0.7254766616892503, 0.021570801517485604, 3.4412523511604842, 1.3149307457876445], 'min_error': 0.05424505527706396, 'failure_mode': 'Shear'}]",0.05424505527706396,Shear
1307,-122.31552803082769,37.92344402949222,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_152,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",76.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 218.43600000000004, 'column_parameters': {'nd_params': {'a0': 3.6406000000000005, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7038362229202413}, 'strength_stiffness': {'strength': 196281.14481055588, 'stiffness': 157487756.2186885, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5103880659984705, 0.9661584340031689, 1.8006117378642288, 0.115573465746071, 0.05827058923332591, 0.19536033913548703, 1.581125910921734, 0.8722304832265056, 0.008727406354732554, 7.3404506793446265, 0.7290330485190806, 0.021273632635798997, 3.4515373782161687, 1.3169362753285445], 'min_error': 0.05437059739305149, 'failure_mode': 'Shear'}]",0.05437059739305149,Shear
1308,-122.31566745205956,37.92362232807627,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_153,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",76.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 221.18400000000003, 'column_parameters': {'nd_params': {'a0': 3.6864, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6881737991996222}, 'strength_stiffness': {'strength': 198102.1886271633, 'stiffness': 155531121.22660518, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5045154033335759, 0.9646680323189256, 1.8086034841036107, 0.11766048474785243, 0.05989794891633961, 0.15294628776619226, 1.5488762849879774, 0.870241648535248, 0.008882878967839274, 7.37166133777689, 0.7326267210412484, 0.020976182442592767, 3.4621417565778314, 1.3190381585614726], 'min_error': 0.054494445021131765, 'failure_mode': 'Shear'}]",0.054494445021131765,Shear
1309,-122.31580687049589,37.923800626542004,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_154,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",76.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 223.94400000000007, 'column_parameters': {'nd_params': {'a0': 3.732400000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6727301699996306}, 'strength_stiffness': {'strength': 199931.18460017513, 'stiffness': 153614276.41457433, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.4985981606523573, 0.9631592775287438, 1.8166713723039412, 0.11984254704890135, 0.06154997866498212, 0.1107611216047394, 1.5169533521313443, 0.8682028649760662, 0.009038715092711633, 7.40285180488871, 0.7362725897240702, 0.020677157932239287, 3.473105092119158, 1.3212471508149712], 'min_error': 0.054617174538759625, 'failure_mode': 'Shear'}]",0.054617174538759625,Shear
1310,-122.31594629306908,37.923978924782816,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_155,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",81.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 226.69200000000006, 'column_parameters': {'nd_params': {'a0': 3.778200000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6576318736544828}, 'strength_stiffness': {'strength': 201752.22841678254, 'stiffness': 151752137.3378215, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.49268894470291036, 0.9616456049889038, 1.8247441333438117, 0.12209816893675426, 0.0632118387832744, 0.06916048752736996, 1.4856220800313837, 0.8661329752267946, 0.009193557870228106, 7.4337673370537205, 0.7399379657758335, 0.02037916675408742, 3.484323609963121, 1.3235484754790505], 'min_error': 0.0547377635237179, 'failure_mode': 'Shear'}]",0.0547377635237179,Shear
1311,-122.31610603493992,37.924183208144896,"[ecpz,ecnt]",as_04,aerial_02_rich_berk,p_156,aerial el cerrito plaza to el cerrito del norte,"[red,orange]",72.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 229.83600000000007, 'column_parameters': {'nd_params': {'a0': 3.830600000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6406887274489312}, 'strength_stiffness': {'strength': 203835.6933947351, 'stiffness': 149676271.416947, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.4859077220291835, 0.959900148923478, 1.83402773700763, 0.12477727001931654, 0.065133417048846, 0.022042109648366958, 1.4503144787191378, 0.8637172618282944, 0.00937032291936959, 7.4689862375869245, 0.7441735976065228, 0.02003791630302637, 3.4975189917305025, 1.326314437110763], 'min_error': 0.05487381861359227, 'failure_mode': 'Shear'}]",0.05487381861359227,Shear
